time,flux,flux_err
1607.5784386738917,0.9997301,8.957359e-05
1607.5798275878603,0.99986887,8.9580826e-05
1607.5812165017703,0.9997824,8.957295e-05
1607.582605415738,0.9996116,8.957184e-05
1607.583994329647,0.9997643,8.957524e-05
1607.5853832436144,0.99960554,8.95696e-05
1607.586772157583,0.999578,8.956159e-05
1607.5881610714935,0.9996638,8.957486e-05
1607.5895499854612,0.99972975,8.9571724e-05
1607.5909388993712,0.99947155,8.955127e-05
1607.5923278133384,0.99964786,8.9562585e-05
1607.5937167272475,0.9995713,8.9550405e-05
1607.5951056412162,0.99954754,8.956515e-05
1607.5964945551266,0.99966943,8.956463e-05
1607.597883469036,0.99991024,8.957973e-05
1607.599272383004,0.99966204,8.956959e-05
1607.600661296913,0.9996817,8.957882e-05
1607.6020502108229,1.000111,8.957503e-05
1607.6034391247915,0.9995347,8.956858e-05
1607.604828038701,0.99963814,8.95594e-05
1607.606216952611,0.9995746,8.9570436e-05
1607.6076058665205,0.99974024,8.9573354e-05
1607.6089947804878,0.9998397,8.957471e-05
1607.6103836943978,0.9996351,8.956788e-05
1607.6117726083082,0.9997637,8.9567766e-05
1607.6131615222178,0.9997789,8.958155e-05
1607.6145504361277,0.9997366,8.956613e-05
1607.6159393500373,1.0000446,8.958418e-05
1607.6173282639477,0.9997294,8.957515e-05
1607.6187171778574,0.99998987,8.958668e-05
1607.6201060917663,0.9999368,8.958313e-05
1607.6214950056763,1.0001138,8.95818e-05
1607.6228839195858,0.9999011,8.958517e-05
1607.6242728334958,0.9999337,8.957729e-05
1607.6256617474062,1.0002218,8.959059e-05
1607.6270506613157,1.0000935,8.958278e-05
1607.6284395752248,0.9999754,8.9589244e-05
1607.6298284891348,1.000264,8.959599e-05
1607.631217402986,1.0002104,8.959844e-05
1607.6326063168965,1.0000274,8.957568e-05
1607.633995230807,1.0001953,8.957913e-05
1607.635384144716,1.0000064,8.955012e-05
1607.6367730585669,0.9997796,8.958796e-05
1607.6381619724764,1.0001259,8.959938e-05
1607.6395508863864,1.0000286,8.957668e-05
1607.6409398002386,0.9999435,8.959215e-05
1607.642328714149,0.9999971,8.9586676e-05
1607.643717628058,0.99998546,8.959294e-05
1607.645106541909,1.0001321,8.959095e-05
1607.6464954558185,1.0002393,8.958479e-05
1607.6478843696707,1.0000215,8.958079e-05
1607.6492732835811,0.9999805,8.95729e-05
1607.650662197433,1.0000852,8.9589776e-05
1607.652051111342,1.0007745,8.9614034e-05
1607.6534400251926,0.9999883,8.9578636e-05
1607.6548289391023,0.99990994,8.957387e-05
1607.6562178529546,1.0001135,8.959877e-05
1607.6576067668068,0.9999624,8.957988e-05
1607.6589956807163,0.9998977,8.9576235e-05
1607.660384594568,1.0001152,8.9586e-05
1607.661773508419,1.0000944,8.958088e-05
1607.6631624222703,0.9999279,8.958027e-05
1607.6645513361807,1.0001497,8.958206e-05
1607.6659402500325,0.99997973,8.959085e-05
1607.6673291638838,0.9999452,8.958363e-05
1607.6687180777355,0.9999847,8.958658e-05
1607.6701069915862,0.9998662,8.9582085e-05
1607.671495905496,0.99980986,8.957019e-05
1607.6728848193482,0.999864,8.954949e-05
1607.6742737331995,0.99990845,8.958053e-05
1607.6756626470512,0.9998431,8.957909e-05
1607.6770515609026,0.9999729,8.958463e-05
1607.6784404747543,0.99997306,8.956674e-05
1607.6798293886056,0.9998648,8.9566245e-05
1607.6812183024574,1.0001781,8.958213e-05
1607.6826072163087,1.0002536,8.959098e-05
1607.6839961301023,0.9998855,8.9574394e-05
1607.6853850439536,1.0000165,8.9588146e-05
1607.6867739578054,0.9999129,8.95823e-05
1607.6881628716567,0.9999582,8.958169e-05
1607.6895517855082,0.9999569,8.9576875e-05
1607.6909406993598,1.0002565,8.9588706e-05
1607.6923296131529,0.9999067,8.9567664e-05
1607.693718527005,0.9999442,8.958897e-05
1607.6951074408569,0.9997563,8.9574685e-05
1607.6964963546495,1.0000786,8.958167e-05
1607.6978852685008,0.99992925,8.956392e-05
1607.6992741823526,0.99995804,8.9588866e-05
1607.7006630961457,0.9997354,8.9560264e-05
1607.702052009998,0.99993277,8.95863e-05
1607.7034409238502,0.99984497,8.958036e-05
1607.7048298376428,0.9998335,8.9573005e-05
1607.7062187514937,1.0000038,8.9585985e-05
1607.707607665287,1.0000838,8.958081e-05
1607.708996579139,1.0000107,8.959544e-05
1607.710385492933,0.99990195,8.956705e-05
1607.7117744067266,1.0001202,8.9595065e-05
1607.7131633205775,1.0002056,8.960476e-05
